ID,name,source ref,source type,mapping type,target_ID,target name,target ref,target type,STIX ID,created,last modified
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,T1049,System Network Connections Discovery,attack-pattern--7e150503-88e7-4861-866b-ff1ac82c4475,technique,relationship--a29a37fc-86e2-4b93-8fa5-560b0a395fbc,19 July 2019,22 July 2019
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,T1033,System Owner/User Discovery,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,technique,relationship--aa64ee12-ae96-40fe-ba37-a8893cd321ec,19 July 2019,22 July 2019
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,T1588.002,Tool,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0,technique,relationship--3faaf140-71cd-4cc2-91c9-f0980ca72079,13 January 2021,26 March 2021
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,T1078,Valid Accounts,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,technique,relationship--1a849525-ee44-4c28-86b2-fe883c45dc79,18 July 2019,22 July 2019
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,T1505.003,Web Shell,attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb,technique,relationship--626697e3-0d05-4081-aa11-61280a502249,18 July 2019,13 January 2021
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,T1059.003,Windows Command Shell,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,technique,relationship--15a8c4ba-f86d-4b2f-a0c7-9390d22dbd4e,18 July 2019,19 March 2020
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,T1047,Windows Management Instrumentation,attack-pattern--01a5a209-b94c-450b-b7f9-946497d91055,technique,relationship--402e9430-9d3a-4694-89ca-923dab3fba26,18 July 2019,22 July 2019
G0036,GCMAN,intrusion-set--0ea72cd5-ca30-46ba-bc04-378f701c658f,group,uses,T1021.004,SSH,attack-pattern--2db31dcd-54da-405d-acef-b9129b816ed6,technique,relationship--7db7f665-6e29-4789-8a3d-d6cb8d0af31e,31 May 2017,17 March 2020
G0036,GCMAN,intrusion-set--0ea72cd5-ca30-46ba-bc04-378f701c658f,group,uses,T1021.005,VNC,attack-pattern--01327cde-66c4-4123-bf34-5f258d59457b,technique,relationship--35f5caad-87d0-46c5-b2b6-eb69b0eda6bd,17 March 2020,17 March 2020
G0115,GOLD SOUTHFIELD,intrusion-set--c77c5576-ca19-42ed-a36f-4b4486a84133,group,uses,T1027.010,Command Obfuscation,attack-pattern--d511a6f6-4a33-41d5-bc95-c343875d1377,technique,relationship--ba7fad22-26af-43f1-a120-6a4d4269d9ab,18 December 2020,22 March 2023
G0115,GOLD SOUTHFIELD,intrusion-set--c77c5576-ca19-42ed-a36f-4b4486a84133,group,uses,T1195.002,Compromise Software Supply Chain,attack-pattern--bd369cd9-abb8-41ce-b5bb-fff23ee86c00,technique,relationship--689b0bff-7eb4-4678-997b-64794c56add0,22 September 2020,06 October 2020
G0115,GOLD SOUTHFIELD,intrusion-set--c77c5576-ca19-42ed-a36f-4b4486a84133,group,uses,T1190,Exploit Public-Facing Application,attack-pattern--3f886f2a-874f-4333-b794-aa6075009b1c,technique,relationship--42d0b653-1d08-4e7b-910f-753412fda316,22 September 2020,22 September 2020
G0115,GOLD SOUTHFIELD,intrusion-set--c77c5576-ca19-42ed-a36f-4b4486a84133,group,uses,T1133,External Remote Services,attack-pattern--10d51417-ee35-4589-b1ff-b6df1c334e8d,technique,relationship--bc7f00a2-ba1c-428a-ba8f-174703389c73,22 September 2020,06 October 2020
G0115,GOLD SOUTHFIELD,intrusion-set--c77c5576-ca19-42ed-a36f-4b4486a84133,group,uses,T1566,Phishing,attack-pattern--a62a8db3-f23a-4d8f-afd6-9dbc77e7813b,technique,relationship--f7aab529-962c-4bb8-812b-d63e0f8df494,22 September 2020,22 September 2020
G0115,GOLD SOUTHFIELD,intrusion-set--c77c5576-ca19-42ed-a36f-4b4486a84133,group,uses,T1059.001,PowerShell,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,technique,relationship--deec4c70-b8b5-420b-bdc7-88badae84456,18 December 2020,18 December 2020
G0115,GOLD SOUTHFIELD,intrusion-set--c77c5576-ca19-42ed-a36f-4b4486a84133,group,uses,T1219,Remote Access Software,attack-pattern--4061e78c-1284-44b4-9116-73e4ac3912f7,technique,relationship--58a574e4-ba44-4472-92fe-c50a9a9cbb49,14 December 2020,14 December 2020
G0115,GOLD SOUTHFIELD,intrusion-set--c77c5576-ca19-42ed-a36f-4b4486a84133,group,uses,T1113,Screen Capture,attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688,technique,relationship--513f6b4c-c9b1-4339-910e-376b2a908689,18 December 2020,18 December 2020
G0115,GOLD SOUTHFIELD,intrusion-set--c77c5576-ca19-42ed-a36f-4b4486a84133,group,uses,T1199,Trusted Relationship,attack-pattern--9fa07bef-9c81-421e-a8e5-ad4366c5a925,technique,relationship--1567be6a-0231-4605-b92b-ae1bc5e1bb4e,22 September 2020,22 September 2020
G0084,Gallmaker,intrusion-set--2fd2be6a-d3a2-4a65-b499-05ea2693abee,group,uses,T1560.001,Archive via Utility,attack-pattern--00f90846-cbd1-4fc5-9233-df5c2bf2a662,technique,relationship--5677034a-7015-44a2-94b3-9913bc76b9c7,16 April 2019,30 March 2020
G0084,Gallmaker,intrusion-set--2fd2be6a-d3a2-4a65-b499-05ea2693abee,group,uses,T1559.002,Dynamic Data Exchange,attack-pattern--232a7e42-cd6e-4902-8fe9-2960f529dd4d,technique,relationship--9d82ba74-8cfa-4f6c-a1a0-f23fe8a738cf,30 January 2019,16 April 2019
G0084,Gallmaker,intrusion-set--2fd2be6a-d3a2-4a65-b499-05ea2693abee,group,uses,T1204.002,Malicious File,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,technique,relationship--2552aaa5-2cd7-4940-a428-220412851242,30 January 2019,17 March 2020
G0084,Gallmaker,intrusion-set--2fd2be6a-d3a2-4a65-b499-05ea2693abee,group,uses,T1027,Obfuscated Files or Information,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,technique,relationship--2e165a8a-928e-488e-ad16-afb77a94b460,30 January 2019,16 April 2019
G0084,Gallmaker,intrusion-set--2fd2be6a-d3a2-4a65-b499-05ea2693abee,group,uses,T1059.001,PowerShell,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,technique,relationship--ac048ca9-efc6-46fd-90fe-b9d2a641f037,30 January 2019,17 March 2020
G0084,Gallmaker,intrusion-set--2fd2be6a-d3a2-4a65-b499-05ea2693abee,group,uses,T1566.001,Spearphishing Attachment,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,technique,relationship--fb0121a7-4ba2-4e6d-a12d-b7375581b943,30 January 2019,16 April 2019
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1119,Automated Collection,attack-pattern--30208d3e-0d6b-43c8-883e-44462a514619,technique,relationship--1de5c5fb-ba73-446b-8596-225cb5bcb611,31 August 2020,31 August 2020
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1020,Automated Exfiltration,attack-pattern--774a3188-6ba9-4dc4-879d-d54ee48a5ce9,technique,relationship--c623d41f-3af0-4e3a-bf4f-8550bec85b37,31 August 2020,31 August 2020
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1027.001,Binary Padding,attack-pattern--5bfccc3f-2326-4112-86cc-c1ece9d8a2b5,technique,relationship--28c17b23-901c-46d5-84f2-544401f68d83,16 June 2020,16 June 2020
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1027.010,Command Obfuscation,attack-pattern--d511a6f6-4a33-41d5-bc95-c343875d1377,technique,relationship--e17c193a-d616-42d3-9525-940f3424c96c,22 March 2023,22 March 2023
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1027.004,Compile After Delivery,attack-pattern--c726e0a2-a57a-4b7b-a973-d0f013246617,technique,relationship--2278eb19-1ff4-4406-ab79-03108732330c,16 June 2020,16 June 2020
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1559.001,Component Object Model,attack-pattern--2f6b4ed7-fef1-44ba-bcb8-1b4beb610b64,technique,relationship--69513daf-2acd-4b04-a7be-9f31174a2ae9,16 June 2020,22 June 2020
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1485,Data Destruction,attack-pattern--d45a3d09-b3cf-48f4-9f0f-f521ee5cb05c,technique,relationship--a2e09ef2-2511-476b-8759-264843b4d772,17 February 2022,17 February 2022
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1005,Data from Local System,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,technique,relationship--430afd29-f2c0-43d3-b7bf-e7a549960254,16 June 2020,16 June 2020
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1039,Data from Network Shared Drive,attack-pattern--ae676644-d2d2-41b7-af7e-9bed1b55898c,technique,relationship--4716b9ec-a0d4-47db-a901-5a3b67d9e096,31 August 2020,31 August 2020
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1025,Data from Removable Media,attack-pattern--1b7ba276-eedc-4951-a762-0ceea2c030ec,technique,relationship--788e8246-d835-42c6-b8b4-7efad31e4a84,31 May 2017,22 June 2020
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1140,Deobfuscate/Decode Files or Information,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,technique,relationship--86bcc5c3-456e-4bac-a419-54f54af80325,19 May 2020,31 August 2020
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1562.001,Disable or Modify Tools,attack-pattern--ac08589e-ee59-4935-8667-d845e38fe579,technique,relationship--7464b3a1-f7ab-481b-97d4-c98199e0a387,16 June 2020,16 June 2020
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1583.001,Domains,attack-pattern--40f5caa0-4cb7-4117-89fc-d421bb493df3,technique,relationship--ccdab928-86cd-4e6d-b477-0ec156f6105a,18 February 2022,21 February 2022
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1568,Dynamic Resolution,attack-pattern--7bd9c723-2f78-4309-82c5-47cad406572b,technique,relationship--eb77b635-6f00-4975-b36e-63c7a5c48e3c,21 February 2022,21 February 2022
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1041,Exfiltration Over C2 Channel,attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d,technique,relationship--d361058d-a11b-470d-bed8-44bfd8e50393,31 May 2017,22 June 2020
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1070.004,File Deletion,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c,technique,relationship--bda5489b-7735-4793-8816-fc2238f6957f,19 May 2020,15 April 2022
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1083,File and Directory Discovery,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,technique,relationship--16b915ff-7bf5-4032-b39a-9c8073847d77,16 June 2020,21 February 2022
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1564.003,Hidden Window,attack-pattern--cbb66055-0325-4111-aca0-40547b6ad5b0,technique,relationship--a987bd4f-dcb3-4fa8-8ca3-b76cfea921f6,21 February 2022,21 February 2022
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1105,Ingress Tool Transfer,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,technique,relationship--253b56a5-232f-44bc-af4d-85ccc12a0577,31 May 2017,15 April 2022
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1491.001,Internal Defacement,attack-pattern--8c41090b-aa47-4331-986b-8c9a51a91103,technique,relationship--09677a24-20ac-4983-a97f-f1b54282b609,17 February 2022,17 February 2022
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1534,Internal Spearphishing,attack-pattern--9e7452df-5144-4b6e-b04a-b66dd4016747,technique,relationship--109bbda3-f97a-4067-81d6-ed635f251282,16 June 2020,22 June 2020
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1016.001,Internet Connection Discovery,attack-pattern--132d5b37-aac5-4378-a8dc-3127b18a73dc,technique,relationship--5fc69974-db3b-4475-b37b-07c4731b1a6f,15 April 2022,18 April 2022
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1204.002,Malicious File,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,technique,relationship--e84791af-7bdb-4fe9-8e03-7a10a154c9a4,19 May 2020,24 February 2022
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1036.005,Match Legitimate Name or Location,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2,technique,relationship--1e049e66-14ce-46d5-8af1-d93ea35f4aec,21 February 2022,19 April 2022
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1112,Modify Registry,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,technique,relationship--5edb6931-3262-40a9-acce-3016ac4153d4,16 June 2020,17 February 2022
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1218.005,Mshta,attack-pattern--840a987a-99bd-4a80-a5c9-0cb2baa6cade,technique,relationship--f76be4ac-f342-4904-b50d-06e28b878011,15 April 2022,15 April 2022
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1106,Native API,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,technique,relationship--9c51f7a2-346b-4ef9-ade0-ac2c5c845c27,22 June 2020,22 June 2020
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1027,Obfuscated Files or Information,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,technique,relationship--dd84b767-1623-421b-8f31-048924be5f17,16 June 2020,22 March 2023
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1137,Office Application Startup,attack-pattern--2c4d4e92-0ccf-4a97-b54c-86d662988a53,technique,relationship--f78a5009-59ec-4ae2-89a0-44b8be49a140,22 June 2020,22 June 2020
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1120,Peripheral Device Discovery,attack-pattern--348f1eef-964b-4eb6-bb53-69b3dcb0c643,technique,relationship--d30d8fa0-7f24-41e5-ae8d-e4449e88d2f0,31 May 2017,22 June 2020
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1059.001,PowerShell,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,technique,relationship--c14a954c-5d6d-4f29-8542-934e0fa5e9d3,18 February 2022,18 February 2022
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1057,Process Discovery,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,technique,relationship--dfe4c167-8e69-4b15-912f-ccd437674423,17 February 2022,18 April 2022
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1547.001,Registry Run Keys / Startup Folder,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,technique,relationship--f2d0fd0d-7bfc-4f3e-bd78-2d691c476046,19 May 2020,17 February 2022
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1218.011,Rundll32,attack-pattern--045d0922-2310-4e60-b5e4-3302302cb3c5,technique,relationship--29e9bfd8-e2d3-4e25-8683-6605d99538de,31 August 2020,31 August 2020
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1053.005,Scheduled Task,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9,technique,relationship--d65c9c85-2206-46c0-b55b-4fe2bd022c41,16 June 2020,18 April 2022
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1113,Screen Capture,attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688,technique,relationship--3a9117f6-9244-4d09-a69b-43afbb4d2998,16 June 2020,16 June 2020
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1566.001,Spearphishing Attachment,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,technique,relationship--35624bc2-caf0-4124-88e8-6f60ae52ed9c,19 May 2020,24 February 2022
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1082,System Information Discovery,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,technique,relationship--36112f24-7814-4c75-b5b7-a1205bb28b68,31 May 2017,17 February 2022
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1033,System Owner/User Discovery,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,technique,relationship--a5ffea60-7694-48cd-92e9-b755669b2fdb,31 May 2017,22 June 2020
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1080,Taint Shared Content,attack-pattern--246fd3c7-f5e3-466d-8787-4c13d9e3b61c,technique,relationship--9b2ff8c9-3811-4615-a0c7-d79a14b7ade6,31 August 2020,31 August 2020
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1221,Template Injection,attack-pattern--dc31fe1e-d722-49da-8f5f-92c7b5aff534,technique,relationship--7cabf1a6-5ad3-4c5d-83e8-161d49e082ac,19 May 2020,24 February 2022
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1608.001,Upload Malware,attack-pattern--3ee16395-03f0-4690-a32e-69ce9ada0f9e,technique,relationship--4973197d-b2b7-4da2-ad4f-245beca0b389,18 February 2022,21 February 2022
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1021.005,VNC,attack-pattern--01327cde-66c4-4123-bf34-5f258d59457b,technique,relationship--27bf147a-1e8b-481d-8910-3af3e64aa18c,17 February 2022,15 April 2022
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1059.005,Visual Basic,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,technique,relationship--3a6022ea-7647-4d61-8103-dd354d8dfd4d,19 May 2020,09 March 2022
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1071.001,Web Protocols,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,technique,relationship--c63c7dc5-e374-4bf0-9839-0f940ac6d46c,31 May 2017,15 April 2022
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1102,Web Service,attack-pattern--830c9528-df21-472c-8c14-a036bf17d665,technique,relationship--fa7887c3-d49d-4499-9ee4-f9a504ce7dec,16 June 2020,22 June 2020
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1059.003,Windows Command Shell,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,technique,relationship--f73df541-6b55-42d1-aec3-53660fda1508,31 May 2017,21 February 2022
G0047,Gamaredon Group,intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,group,uses,T1047,Windows Management Instrumentation,attack-pattern--01a5a209-b94c-450b-b7f9-946497d91055,technique,relationship--12e24dfb-3b4c-4244-90c9-2f9675dc6eaa,17 February 2022,17 February 2022
G0078,Gorgon Group,intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27,group,uses,T1140,Deobfuscate/Decode Files or Information,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,technique,relationship--1b1e5d59-20a4-4915-a553-4db606d8121d,17 October 2018,25 July 2019
G0078,Gorgon Group,intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27,group,uses,T1562.001,Disable or Modify Tools,attack-pattern--ac08589e-ee59-4935-8667-d845e38fe579,technique,relationship--92e8e517-aac5-4d8f-9752-83ee0710f568,17 October 2018,25 July 2019
G0078,Gorgon Group,intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27,group,uses,T1564.003,Hidden Window,attack-pattern--cbb66055-0325-4111-aca0-40547b6ad5b0,technique,relationship--85a1a7f3-bdcc-4473-ba3c-46d6946d6996,11 October 2019,09 February 2021
G0078,Gorgon Group,intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27,group,uses,T1105,Ingress Tool Transfer,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,technique,relationship--5f73d53f-f543-47b6-ab81-9a2764dabaef,17 October 2018,25 July 2019
G0078,Gorgon Group,intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27,group,uses,T1204.002,Malicious File,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,technique,relationship--aee59ac6-e6e6-4b35-b2ce-4e529d4efc4b,17 October 2018,17 March 2020
G0078,Gorgon Group,intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27,group,uses,T1112,Modify Registry,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,technique,relationship--9f00ebba-7e80-4495-8ba0-081e6a8cc0c8,17 October 2018,25 July 2019
G0078,Gorgon Group,intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27,group,uses,T1106,Native API,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,technique,relationship--304c0297-8d9e-41ee-a5c0-f8bd33bdcd2a,17 October 2018,25 July 2019
G0078,Gorgon Group,intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27,group,uses,T1055.002,Portable Executable Injection,attack-pattern--806a49c4-970d-43f9-9acc-ac0ee11e6662,technique,relationship--88078d5c-bbc9-4c34-858f-e18d472d38d4,17 October 2018,16 March 2020
G0078,Gorgon Group,intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27,group,uses,T1059.001,PowerShell,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,technique,relationship--3ed930d6-ab79-4642-8320-2ed59d899b6d,17 October 2018,25 July 2019
G0078,Gorgon Group,intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27,group,uses,T1055.012,Process Hollowing,attack-pattern--b200542e-e877-4395-875b-cf1a44537ca4,technique,relationship--07e8c425-2d17-48ea-98ca-40a2aac8cc10,17 October 2018,25 July 2019
G0078,Gorgon Group,intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27,group,uses,T1547.001,Registry Run Keys / Startup Folder,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,technique,relationship--313082d2-c493-4053-80c1-06300aeea8e0,17 October 2018,25 July 2019
