ID,name,source_ref,source_type,mapping_type,target_ID,target_name,target ref,target_type,mapping description,STIX ID,created,last modified
G0002,Moafee,intrusion-set--2e5d3a83-fe00-41a5-9b60-237efc84832f,group,uses,S0012,PoisonIvy,malware--b42378e0-f147-496f-992a-26a49705395b,software,(Citation: Haq 2014),relationship--d6e40826-7af0-4e4e-96c3-28493abda6c7,31 May 2017,25 March 2019
G0103,Mofang,intrusion-set--88489675-d216-4884-a98f-49a89fcc1643,group,uses,S0444,ShimRat,malware--5763217a-05b6-4edd-9bca-057e47b5e403,software,,relationship--6f82d8a7-d168-4e19-97d2-3950f0c649ce,12 May 2020,15 May 2020
G0103,Mofang,intrusion-set--88489675-d216-4884-a98f-49a89fcc1643,group,uses,S0445,ShimRatReporter,tool--115f88dd-0618-4389-83cb-98d33ae81848,software,,relationship--69aa300b-3e31-438c-99bf-4822141046c5,12 May 2020,15 May 2020
G0021,Molerats,intrusion-set--df71bb3b-813c-45eb-a8bc-f2a419837411,group,uses,S0547,DropBook,malware--3ae6097d-d700-46c6-8b21-42fc0bcb48fa,software,(Citation: Cybereason Molerats Dec 2020),relationship--41b74267-f604-4581-b1ca-4f1907a82245,22 December 2020,22 December 2020
G0021,Molerats,intrusion-set--df71bb3b-813c-45eb-a8bc-f2a419837411,group,uses,S0062,DustySky,malware--687c23e4-4e25-4ee7-a870-c5e002511f54,software,(Citation: DustySky)(Citation: DustySky2)(Citation: Kaspersky MoleRATs April 2019),relationship--3cdc74fc-a291-4253-98b4-ca33e021914a,31 May 2017,27 April 2021
G0021,Molerats,intrusion-set--df71bb3b-813c-45eb-a8bc-f2a419837411,group,uses,S0553,MoleNet,malware--8a59f456-79a0-4151-9f56-9b1a67332af2,software,(Citation: Cybereason Molerats Dec 2020) ,relationship--049d2b7e-fb1e-4bf3-bf2f-97197e40bda2,28 December 2020,28 December 2020
G0021,Molerats,intrusion-set--df71bb3b-813c-45eb-a8bc-f2a419837411,group,uses,S0012,PoisonIvy,malware--b42378e0-f147-496f-992a-26a49705395b,software,(Citation: DustySky)(Citation: DustySky2)(Citation: FireEye Operation Molerats),relationship--fad44d26-02a8-4cdc-b566-5e24f32a93b3,31 May 2017,27 April 2021
G0021,Molerats,intrusion-set--df71bb3b-813c-45eb-a8bc-f2a419837411,group,uses,S0546,SharpStage,malware--0ba9281c-93fa-4b29-8e9e-7ef918c7b13a,software,(Citation: Cybereason Molerats Dec 2020),relationship--8f321c37-1463-4b55-a3d5-f2e517ede0b7,22 December 2020,22 December 2020
G0021,Molerats,intrusion-set--df71bb3b-813c-45eb-a8bc-f2a419837411,group,uses,S0543,Spark,malware--03ea629c-517a-41e3-94f8-c7e5368cf8f4,software,(Citation: Unit42 Molerat Mar 2020) (Citation: Cybereason Molerats Dec 2020),relationship--0dd7e88b-aeea-4b14-a06c-becaa94f8bba,15 December 2020,22 December 2020
G1009,Moses Staff,intrusion-set--4c4a7846-45d5-4761-8eea-725fa989914c,group,uses,S1033,DCSrv,malware--5633ffd3-81ef-4f98-8f93-4896b03998f0,software,(Citation: Checkpoint MosesStaff Nov 2021),relationship--4d106c44-26fd-438b-99c4-6c2ce1bb1084,11 August 2022,11 August 2022
G1009,Moses Staff,intrusion-set--4c4a7846-45d5-4761-8eea-725fa989914c,group,uses,S0029,PsExec,tool--ff6caf67-ea1f-4895-b80e-4bb0fc31c6db,software,(Citation: Checkpoint MosesStaff Nov 2021),relationship--335efe06-4f71-43cb-ab93-c812157d0078,11 August 2022,11 August 2022
G1009,Moses Staff,intrusion-set--4c4a7846-45d5-4761-8eea-725fa989914c,group,uses,S1032,PyDCrypt,malware--2ac41e8b-4865-4ced-839d-78e7852c47f3,software,(Citation: Checkpoint MosesStaff Nov 2021),relationship--0ff5be0c-a9f8-4c21-9100-4033878be61e,11 August 2022,11 August 2022
G1009,Moses Staff,intrusion-set--4c4a7846-45d5-4761-8eea-725fa989914c,group,uses,S1034,StrifeWater,malware--fb78294a-7d7a-4d38-8ad0-92e67fddc9f0,software,(Citation: Cybereason StrifeWater Feb 2022),relationship--610421e6-aa2f-4756-817b-57458e4959ad,15 August 2022,15 August 2022
G1019,MoustachedBouncer,intrusion-set--7251b44b-6072-476c-b8d9-a6e32c355b28,group,uses,S1088,Disco,malware--e1445afd-c359-45ed-8f27-626dc4d5e157,software,(Citation: MoustachedBouncer ESET August 2023),relationship--c74c6674-047a-401a-8a70-0d96d7cf243a,26 September 2023,26 September 2023
G1019,MoustachedBouncer,intrusion-set--7251b44b-6072-476c-b8d9-a6e32c355b28,group,uses,S1090,NightClub,malware--91c57ed3-7c32-4c68-b388-7db00cb8dac6,software,(Citation: MoustachedBouncer ESET August 2023),relationship--513d7a58-a595-4717-8377-ed144d0e2223,27 September 2023,27 September 2023
G1019,MoustachedBouncer,intrusion-set--7251b44b-6072-476c-b8d9-a6e32c355b28,group,uses,S1089,SharpDisco,malware--1fefb062-feda-484a-8f10-0cebf65e20e3,software,(Citation: MoustachedBouncer ESET August 2023),relationship--eb9993e7-25aa-42a7-9324-04ec08bb4372,26 September 2023,26 September 2023
G0069,MuddyWater,intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,group,uses,S0591,ConnectWise,tool--842976c7-f9c8-41b2-8371-41dc64fbe261,software,(Citation: Anomali Static Kitten February 2021)(Citation: Trend Micro Muddy Water March 2021),relationship--abb544df-2ece-4007-b3c9-0708362875ed,18 March 2021,18 March 2021
G0069,MuddyWater,intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,group,uses,S0488,CrackMapExec,tool--c4810609-7da6-48ec-8057-1b70a7814db0,software,(Citation: TrendMicro POWERSTATS V3 June 2019)(Citation: Symantec MuddyWater Dec 2018),relationship--aa0e4bee-a9a4-4d32-bb62-f024058842c6,29 July 2020,29 July 2020
G0069,MuddyWater,intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,group,uses,S0363,Empire,tool--3433a9e8-1c47-4320-b9bf-ed449061d1c3,software,(Citation: TrendMicro POWERSTATS V3 June 2019),relationship--baec4c99-f8f9-4789-a73d-c6b652299048,18 May 2020,18 May 2020
G0069,MuddyWater,intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,group,uses,S0250,Koadic,tool--c8655260-9f4b-44e3-85e1-6538a5f6e4f4,software,(Citation: Reaqta MuddyWater November 2017)(Citation: TrendMicro POWERSTATS V3 June 2019),relationship--fd119308-f4b9-4d06-adf2-08a76baee7d9,18 May 2020,18 May 2020
G0069,MuddyWater,intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,group,uses,S0349,LaZagne,tool--b76b2d94-60e4-4107-a903-4a3a7622fb3b,software,(Citation: Symantec MuddyWater Dec 2018)(Citation: TrendMicro POWERSTATS V3 June 2019),relationship--97068a5a-faff-4212-a841-c06db163452e,25 March 2019,18 May 2020
G0069,MuddyWater,intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,group,uses,S0002,Mimikatz,tool--afc079f3-c0ea-4096-b75d-3f05338b7f60,software,(Citation: Unit 42 MuddyWater Nov 2017)(Citation: TrendMicro POWERSTATS V3 June 2019),relationship--93642a19-cc8f-4298-9398-8d5d029fe53d,18 April 2018,18 May 2020
G0069,MuddyWater,intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,group,uses,S1047,Mori,malware--7e100ca4-e639-48d9-9a9d-8ad84aa7b448,software,(Citation: DHS CISA AA22-055A MuddyWater February 2022),relationship--92d7859a-14cd-46dc-80c2-821883d6bee4,30 September 2022,30 September 2022
G0069,MuddyWater,intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,group,uses,S0594,Out1,tool--80c815bb-b24a-4b9c-9d73-ff4c075a278d,software,(Citation: Trend Micro Muddy Water March 2021),relationship--3574efdf-c9f0-4515-806e-a9a5437be02a,19 March 2021,19 March 2021
G0069,MuddyWater,intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,group,uses,S0223,POWERSTATS,malware--e8545794-b98c-492b-a5b3-4b5a02682e37,software,(Citation: Unit 42 MuddyWater Nov 2017)(Citation: FireEye MuddyWater Mar 2018)(Citation: ClearSky MuddyWater Nov 2018)(Citation: Symantec MuddyWater Dec 2018)(Citation: ClearSky MuddyWater June 2019),relationship--31433bb4-aa47-444a-b7d7-49208401e974,18 April 2018,18 May 2020
G0069,MuddyWater,intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,group,uses,S1046,PowGoop,malware--c19d19ae-dd58-4584-8469-966bbeaa80e3,software,(Citation: DHS CISA AA22-055A MuddyWater February 2022),relationship--a24d8806-1c55-4ca7-bb83-1915655d914f,29 September 2022,29 September 2022
G0069,MuddyWater,intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,group,uses,S0194,PowerSploit,tool--13cd9151-83b7-410d-9f98-25d0f0d1d80d,software,(Citation: TrendMicro POWERSTATS V3 June 2019),relationship--649748ff-e2d0-4369-8f5d-3c8b5b5010ed,18 May 2020,18 May 2020
G0069,MuddyWater,intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,group,uses,S0592,RemoteUtilities,tool--03c6e0ea-96d3-4b23-9afb-05055663cf4b,software,(Citation: Trend Micro Muddy Water March 2021),relationship--d9346357-5c7a-4df3-998f-3ca6866bf877,18 March 2021,18 March 2021
G0069,MuddyWater,intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,group,uses,S0450,SHARPSTATS,malware--73c4711b-407a-449d-b269-e3b1531fe7a9,software,(Citation: TrendMicro POWERSTATS V3 June 2019),relationship--b9decd90-60fa-4edc-b428-70e94d6d8207,20 May 2020,20 May 2020
G0069,MuddyWater,intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,group,uses,S1037,STARWHALE,malware--e355fc84-6f3c-4888-8e0a-d7fa9c378532,software,(Citation: DHS CISA AA22-055A MuddyWater February 2022),relationship--124c87a2-d58e-4d46-910c-afa352d384c5,18 August 2022,12 October 2022
G0069,MuddyWater,intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,group,uses,S1035,Small Sieve,malware--ff41b9b6-4c1d-407b-a7e2-835109c8dbc5,software,(Citation: DHS CISA AA22-055A MuddyWater February 2022)(Citation: NCSC GCHQ Small Sieve Jan 2022),relationship--8911df73-17ac-430b-b1d5-3a021bc64998,16 August 2022,12 October 2022
G0129,Mustang Panda,intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4,group,uses,S0154,Cobalt Strike,malware--a7881f21-e978-4fe4-af56-92c9416a2616,software,(Citation: Crowdstrike MUSTANG PANDA June 2018)(Citation: Anomali MUSTANG PANDA October 2019)(Citation: Secureworks BRONZE PRESIDENT December 2019)(Citation: Recorded Future REDDELTA July 2020)(Citation: McAfee Dianxun March 2021),relationship--43924791-6149-4869-a30c-0cad37d1e6f6,12 April 2021,13 April 2021
G0129,Mustang Panda,intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4,group,uses,S0590,NBTscan,tool--b63970b7-ddfb-4aee-97b1-80d335e033a8,software,(Citation: Secureworks BRONZE PRESIDENT December 2019),relationship--d63355e9-94d1-4eb2-b24d-d8c8b11923ef,13 April 2021,13 April 2021
G0129,Mustang Panda,intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4,group,uses,S0013,PlugX,malware--64fa0de0-6240-41f4-8638-f4ca7ed528fd,software,(Citation: Crowdstrike MUSTANG PANDA June 2018)(Citation: Anomali MUSTANG PANDA October 2019)(Citation: Secureworks BRONZE PRESIDENT December 2019)(Citation: Avira Mustang Panda January 2020)(Citation: Recorded Future REDDELTA July 2020)(Citation: Proofpoint TA416 Europe March 2022),relationship--fc7c27b4-e18f-486a-b7f8-9eb61eec23f2,12 April 2021,16 March 2022
G0129,Mustang Panda,intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4,group,uses,S0012,PoisonIvy,malware--b42378e0-f147-496f-992a-26a49705395b,software,(Citation: Crowdstrike MUSTANG PANDA June 2018)(Citation: Recorded Future REDDELTA July 2020),relationship--d6fb17bf-df52-4eff-b669-c5b77c13e26c,12 April 2021,13 April 2021
G0129,Mustang Panda,intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4,group,uses,S0662,RCSession,malware--03acae53-9b98-46f6-b204-16b930839055,software,(Citation: Secureworks BRONZE PRESIDENT December 2019),relationship--d395d0b1-0ce7-46bf-bf8a-5a031f7bbf78,11 April 2022,11 April 2022
G0055,NEODYMIUM,intrusion-set--025bdaa9-897d-4bad-afa6-013ba5734653,group,uses,S0176,Wingbird,malware--a8d3d497-2da9-4797-8e0b-ed176be08654,software,(Citation: Microsoft NEODYMIUM Dec 2016)(Citation: Microsoft SIR Vol 21),relationship--877a67b0-5dea-467c-9da1-8eee3bcc19a6,16 January 2018,25 March 2019
G0019,Naikon,intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050,group,uses,S0456,Aria-body,malware--3161d76a-e2b2-4b97-9906-24909b735386,software,(Citation: CheckPoint Naikon May 2020)(Citation: Bitdefender Naikon April 2021),relationship--fd8fa359-c13e-4641-9c3e-d03218daee0c,26 May 2020,29 June 2021
G0019,Naikon,intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050,group,uses,S0061,HDoor,malware--007b44b6-e4c5-480b-b5b9-56f2081b1b7b,software,(Citation: Baumgartner Naikon 2015),relationship--8119ee71-e017-4ba0-9aeb-a14c46f64f1a,31 May 2017,10 April 2019
G0019,Naikon,intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050,group,uses,S0630,Nebulae,malware--22b17791-45bf-45c0-9322-ff1a0af5cf2b,software,(Citation: Bitdefender Naikon April 2021),relationship--789b89f3-0f5e-4e3d-92fd-76611e840947,30 June 2021,30 June 2021
G0019,Naikon,intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050,group,uses,S0039,Net,tool--03342581-f790-4f03-ba41-e82e67392e23,software,(Citation: Baumgartner Naikon 2015)(Citation: Bitdefender Naikon April 2021),relationship--0ef9bb79-c221-40a8-94b0-58bfc816565f,31 May 2017,02 July 2021
G0019,Naikon,intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050,group,uses,S0097,Ping,tool--b77b563c-34bb-4fb8-86a3-3694338f7b47,software,(Citation: Baumgartner Naikon 2015)(Citation: Bitdefender Naikon April 2021),relationship--2a220ca3-88f4-40eb-8041-184c412950d4,31 May 2017,02 July 2021
G0019,Naikon,intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050,group,uses,S0029,PsExec,tool--ff6caf67-ea1f-4895-b80e-4bb0fc31c6db,software,(Citation: Baumgartner Naikon 2015),relationship--f08c1f67-485b-4ebd-81dd-e886f63025e6,31 May 2017,10 April 2019
G0019,Naikon,intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050,group,uses,S0055,RARSTONE,malware--8c553311-0baa-4146-997a-f79acef3d831,software,(Citation: Baumgartner Naikon 2015)(Citation: CameraShy),relationship--7dba7706-128e-43a7-a240-6d456c9003a2,31 May 2017,10 April 2019
G0019,Naikon,intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050,group,uses,S0629,RainyDay,malware--29231689-5837-4a7a-aafc-1b65b3f50cc7,software,(Citation: Bitdefender Naikon April 2021),relationship--6e625aae-d7d7-47a3-ba1a-8deca6321cdc,30 June 2021,30 June 2021
G0019,Naikon,intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050,group,uses,S0058,SslMM,malware--2fb26586-2b53-4b9a-ad4f-2b3bcb9a2421,software,(Citation: Baumgartner Naikon 2015)(Citation: CameraShy),relationship--af0b0bfb-1a1e-4a06-b9e9-adeda7b6ad81,31 May 2017,10 April 2019
G0019,Naikon,intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050,group,uses,S0060,Sys10,malware--7f8730af-f683-423f-9ee1-5f6875a80481,software,(Citation: Baumgartner Naikon 2015),relationship--956303a4-558c-433d-bc2f-28a7e69192ae,31 May 2017,10 April 2019
G0019,Naikon,intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050,group,uses,S0096,Systeminfo,tool--7fcbc4e8-1989-441f-9ac5-e7b6ff5806f1,software,(Citation: Baumgartner Naikon 2015),relationship--4b521c7b-c66b-4bbc-847e-d6a13e9ae62c,31 May 2017,10 April 2019
G0019,Naikon,intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050,group,uses,S0057,Tasklist,tool--2e45723a-31da-4a7e-aaa6-e01998a6788f,software,(Citation: Baumgartner Naikon 2015),relationship--f2d601c9-8cc7-4425-b76f-fbc9997b55fd,31 May 2017,10 April 2019
G0019,Naikon,intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050,group,uses,S0059,WinMM,malware--22addc7b-b39f-483d-979a-1b35147da5de,software,(Citation: Baumgartner Naikon 2015)(Citation: CameraShy),relationship--45966f4c-51d4-4940-854d-79d712f63ed5,31 May 2017,10 April 2019
G0019,Naikon,intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050,group,uses,S0095,ftp,tool--cf23bf4a-e003-4116-bbae-1ea6c558d565,software,(Citation: Baumgartner Naikon 2015),relationship--0ead6cee-20a4-46fb-a9c1-8686a776f455,31 May 2017,10 April 2019
G0019,Naikon,intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050,group,uses,S0108,netsh,tool--5a63f900-5e7e-4928-a746-dd4558e1df71,software,(Citation: Baumgartner Naikon 2015),relationship--437dd20a-234f-430b-b9ee-4524e1e12aa9,31 May 2017,10 April 2019
G0133,Nomadic Octopus,intrusion-set--fed4f0a2-4347-4530-b0f5-6dfd49b29172,group,uses,S0340,Octopus,malware--e2031fd5-02c2-43d4-85e2-b64f474530c2,software,(Citation: Security Affairs DustSquad Oct 2018)(Citation: Securelist Octopus Oct 2018)(Citation: ESET Nomadic Octopus 2018) ,relationship--0c9329e5-eb38-4887-b434-d6a3a69f2205,24 August 2021,14 October 2021
G0049,OilRig,intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,group,uses,S0360,BONDUPDATER,malware--d5268dfb-ae2b-4e0e-ac07-02a460613d8a,software,(Citation: FireEye APT34 Dec 2017) (Citation: Palo Alto OilRig Sep 2018),relationship--978d8c12-bf39-440f-ac17-b66970451152,18 February 2019,18 March 2020
G0049,OilRig,intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,group,uses,S0170,Helminth,malware--eff1a885-6f90-42a1-901f-eef6e7a1905e,software,(Citation: Palo Alto OilRig May 2016)(Citation: FireEye APT34 Webinar Dec 2017)(Citation: Crowdstrike Helix Kitten Nov 2018),relationship--ae1de9c5-6bc0-459a-b4ca-568139a5ee41,16 January 2018,04 September 2019
G0049,OilRig,intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,group,uses,S0189,ISMInjector,malware--5be33fef-39c0-4532-84ee-bea31e1b5324,software,(Citation: OilRig New Delivery Oct 2017),relationship--00c88cab-5cb9-492a-8dce-8eab92213bc3,16 January 2018,04 September 2019
G0049,OilRig,intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,group,uses,S0349,LaZagne,tool--b76b2d94-60e4-4107-a903-4a3a7622fb3b,software,(Citation: FireEye APT35 2018),relationship--8b42462a-0d66-4740-8f48-0857ab523370,30 January 2019,04 September 2019
G0049,OilRig,intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,group,uses,S0002,Mimikatz,tool--afc079f3-c0ea-4096-b75d-3f05338b7f60,software,(Citation: Unit42 OilRig Playbook 2023)(Citation: FireEye APT34 Webinar Dec 2017)(Citation: FireEye APT35 2018),relationship--e94576ee-284c-4782-a6ef-b7dd8a780254,16 January 2018,06 February 2023
G0049,OilRig,intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,group,uses,S0039,Net,tool--03342581-f790-4f03-ba41-e82e67392e23,software,(Citation: Palo Alto OilRig May 2016)(Citation: FireEye APT34 Dec 2017),relationship--3fb836b7-41cf-40d1-bd56-14e45e6bbd02,16 January 2018,18 March 2020
G0049,OilRig,intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,group,uses,S0264,OopsIE,malware--8e101fdd-9f7f-4916-bb04-6bd9e94c129c,software,(Citation: Unit 42 OopsIE! Feb 2018),relationship--3127bcf3-3638-4c1b-9a95-156f6c78658a,17 October 2018,04 September 2019
G0049,OilRig,intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,group,uses,S0184,POWRUNER,malware--09b2cd76-c674-47cc-9f57-d2f2ad150a46,software,(Citation: FireEye APT34 Dec 2017),relationship--52d3e8a9-8801-497f-b1e1-6d45e196c79b,17 October 2018,18 March 2020
G0049,OilRig,intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,group,uses,S0029,PsExec,tool--ff6caf67-ea1f-4895-b80e-4bb0fc31c6db,software,(Citation: FireEye APT34 Webinar Dec 2017),relationship--e1a3f5df-963d-4211-931e-02ed9c567168,17 October 2018,04 September 2019
G0049,OilRig,intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,group,uses,S0269,QUADAGENT,malware--7e6c2a9d-9dc1-4eb0-b27c-91e8076a9d77,software,(Citation: Unit 42 QUADAGENT July 2018),relationship--1652bf3a-085a-4388-839a-04858b14affd,17 October 2018,04 September 2019
G0049,OilRig,intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,group,uses,S0495,RDAT,malware--4b346d12-7f91-48d2-8f06-b26ffa0d825b,software,(Citation: Unit42 RDAT July 2020),relationship--0783831d-da64-4bb3-a54e-c5149e7e0d76,15 October 2020,15 October 2020
G0049,OilRig,intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,group,uses,S0258,RGDoor,malware--b9eec47e-98f4-4b3c-b574-3fa8a87ebe05,software,(Citation: Unit 42 RGDoor Jan 2018),relationship--fa224c64-2157-4c2f-9f9c-451a3923cc42,17 October 2018,04 September 2019
G0049,OilRig,intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,group,uses,S0075,Reg,tool--cde2d700-9ed1-46cf-9bce-07364fe8b24f,software,(Citation: Palo Alto OilRig May 2016)(Citation: FireEye APT34 Dec 2017),relationship--49404706-aa42-4914-a273-2eeb217e6477,16 January 2018,18 March 2020
G0049,OilRig,intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,group,uses,S0185,SEASHARPEE,malware--0998045d-f96e-4284-95ce-3c8219707486,software,(Citation: FireEye APT34 Webinar Dec 2017),relationship--e2def7f8-7c68-4ed6-b801-260b24a67409,17 October 2018,04 September 2019
G0049,OilRig,intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,group,uses,S0610,SideTwist,malware--df4cd566-ff2f-4d08-976d-8c86e95782de,software,(Citation: Check Point APT34 April 2021),relationship--99ec87aa-5e07-4d47-8d29-6614850c88b5,06 May 2021,06 May 2021
G0049,OilRig,intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,group,uses,S0096,Systeminfo,tool--7fcbc4e8-1989-441f-9ac5-e7b6ff5806f1,software,(Citation: FireEye APT34 Dec 2017),relationship--0e6d61e2-7b61-4b6c-85c7-7779125c1d14,17 October 2018,18 March 2020
G0049,OilRig,intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,group,uses,S0057,Tasklist,tool--2e45723a-31da-4a7e-aaa6-e01998a6788f,software,(Citation: Palo Alto OilRig May 2016)(Citation: FireEye APT34 Dec 2017),relationship--3beb0c09-e584-4fd8-92bb-d7a1ae9192e6,16 January 2018,18 March 2020
G0049,OilRig,intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,group,uses,S0160,certutil,tool--0a68f1f1-da74-4d28-8d9a-696c082706cc,software,(Citation: FireEye APT34 Dec 2017),relationship--431ec495-5f92-40e9-9955-58ca334ea3c8,17 October 2018,18 March 2020
G0049,OilRig,intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,group,uses,S0095,ftp,tool--cf23bf4a-e003-4116-bbae-1ea6c558d565,software,(Citation: Palo Alto OilRig Oct 2016),relationship--fd518b7a-b35d-4689-89f6-525efbeee18f,16 January 2018,04 September 2019
G0049,OilRig,intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,group,uses,S0100,ipconfig,tool--294e2560-bd48-44b2-9da2-833b5588ad11,software,(Citation: Palo Alto OilRig May 2016),relationship--72d6fe7e-ba33-4117-8153-64226f189ed2,16 January 2018,04 September 2019
G0049,OilRig,intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,group,uses,S0104,netstat,tool--4664b683-f578-434f-919b-1c1aad2a1111,software,(Citation: Palo Alto OilRig May 2016)(Citation: FireEye APT34 Dec 2017),relationship--5744b31d-6633-44ca-8170-17489fec124c,16 January 2018,18 March 2020
